date,season,team,opponent,moneyLine,projectedRuns
2021-06-18,2021,BOS,KC,-147,6.25
2021-06-18,2021,DET,LAA,185,3.16
2021-06-18,2021,ARI,LAD,178,3.42
2021-06-18,2021,CHC,MIA,-159,5.22
2021-06-18,2021,COL,MIL,166,3.95
2021-06-18,2021,TEX,MIN,145,3.47
2021-06-18,2021,WSH,NYM,-129,5.07
2021-06-18,2021,OAK,NYY,128,4.17
2021-06-18,2021,NYY,OAK,-138,5.51
2021-06-18,2021,SF,PHI,-138,4.93
2021-06-18,2021,CLE,PIT,-129,5.07
2021-06-18,2021,CIN,SD,171,3.32
2021-06-18,2021,TB,SEA,-101,3.77
2021-06-18,2021,PHI,SF,128,3.73
2021-06-18,2021,ATL,STL,-151,5.72
2021-06-18,2021,SEA,TB,-109,3.91
2021-06-18,2021,MIN,TEX,-155,5.17
2021-06-18,2021,BAL,TOR,180,3.75
2021-06-18,2021,NYM,WSH,119,4.11
2021-06-19,2021,LAD,ARI,-230,6.27
2021-06-19,2021,TOR,BAL,-155,6.08
2021-06-19,2021,KC,BOS,104,5.39
2021-06-19,2021,MIA,CHC,116,4.17
2021-06-19,2021,SD,CIN,-149,5.39
2021-06-19,2021,PIT,CLE,103,4.19
2021-06-19,2021,MIL,COL,105,5.12
2021-06-19,2021,HOU,CWS,-123,4.14
2021-06-19,2021,LAA,DET,-206,6.4
2021-06-19,2021,CWS,HOU,113,3.52
2021-06-19,2021,BOS,KC,-114,5.86
2021-06-19,2021,DET,LAA,186,3.32
2021-06-19,2021,ARI,LAD,205,2.95
2021-06-19,2021,CHC,MIA,-126,5.02
2021-06-19,2021,COL,MIL,-115,5.62
2021-06-19,2021,TEX,MIN,-108,4.67
2021-06-19,2021,WSH,NYM,-125,3.61
2021-06-19,2021,WSH,NYM,-116,3.76
2021-06-19,2021,OAK,NYY,115,4.42
2021-06-19,2021,NYY,OAK,-125,5.28
2021-06-19,2021,SF,PHI,-115,4.01
2021-06-19,2021,CLE,PIT,-113,4.51
2021-06-19,2021,CIN,SD,139,3.77
2021-06-19,2021,TB,SEA,-140,4.38
2021-06-19,2021,PHI,SF,105,3.66
2021-06-19,2021,SEA,TB,130,3.26
2021-06-19,2021,MIN,TEX,-102,4.54
2021-06-19,2021,BAL,TOR,145,4.08
2021-06-19,2021,NYM,WSH,115,3.02
2021-06-19,2021,NYM,WSH,106,3.4
2021-06-20,2021,LAD,ARI,-172,5.69
2021-06-20,2021,STL,ATL,104,3.68
2021-06-20,2021,STL,ATL,120,3.41
2021-06-20,2021,TOR,BAL,-176,6.7
2021-06-20,2021,KC,BOS,122,4.28
2021-06-20,2021,MIA,CHC,133,4.08
2021-06-20,2021,SD,CIN,-127,4.48
2021-06-20,2021,PIT,CLE,-132,4.55
2021-06-20,2021,MIL,COL,-132,6.83
2021-06-20,2021,HOU,CWS,-136,4.9
2021-06-20,2021,LAA,DET,-160,5.85
2021-06-20,2021,CWS,HOU,126,3.76
2021-06-20,2021,BOS,KC,-132,5.41
2021-06-20,2021,DET,LAA,150,3.8
2021-06-20,2021,ARI,LAD,161,3.45
2021-06-20,2021,CHC,MIA,-143,5.59
2021-06-20,2021,COL,MIL,122,5.41
2021-06-20,2021,TEX,MIN,112,3.77
2021-06-20,2021,WSH,NYM,-114,4.53
2021-06-20,2021,OAK,NYY,129,4.37
2021-06-20,2021,NYY,OAK,-139,5.82
2021-06-20,2021,SF,PHI,-122,4.4
2021-06-20,2021,CLE,PIT,122,3.6
2021-06-20,2021,CIN,SD,117,3.69
2021-06-20,2021,TB,SEA,-155,5.17
2021-06-20,2021,PHI,SF,112,3.77
2021-06-20,2021,ATL,STL,-114,4.0
2021-06-20,2021,ATL,STL,-130,4.24
2021-06-20,2021,SEA,TB,145,3.47
2021-06-20,2021,MIN,TEX,-122,4.4
2021-06-20,2021,BAL,TOR,163,3.99
2021-06-20,2021,NYM,WSH,104,4.17
2021-06-21,2021,MIL,ARI,-122,5.22
2021-06-21,2021,NYM,ATL,-260,3.61
2021-06-21,2021,NYM,ATL,129,2.84
2021-06-21,2021,HOU,BAL,-163,6.51
2021-06-21,2021,CLE,CHC,128,3.07
2021-06-21,2021,MIN,CIN,102,4.7
2021-06-21,2021,CHC,CLE,-138,4.06
2021-06-21,2021,BAL,HOU,153,4.15
2021-06-21,2021,SD,LAD,-132,3.98
2021-06-21,2021,ARI,MIL,112,4.48
2021-06-21,2021,CIN,MIN,-112,5.02
2021-06-21,2021,ATL,NYM,230,1.52
2021-06-21,2021,ATL,NYM,-139,3.78
2021-06-21,2021,TEX,OAK,108,3.85
2021-06-21,2021,LAD,SD,122,3.15
2021-06-21,2021,OAK,TEX,-118,4.33
2021-06-22,2021,MIL,ARI,-139,4.65
2021-06-22,2021,NYM,ATL,-104,3.57
2021-06-22,2021,HOU,BAL,-188,5.88
2021-06-22,2021,TB,BOS,-116,4.3
2021-06-22,2021,CLE,CHC,180,3.04
2021-06-22,2021,MIN,CIN,-122,4.95
2021-06-22,2021,CHC,CLE,-200,5.67
2021-06-22,2021,SEA,COL,-158,5.21
2021-06-22,2021,PIT,CWS,154,2.95
2021-06-22,2021,STL,DET,-115,4.55
2021-06-22,2021,BAL,HOU,173,3.3
2021-06-22,2021,NYY,KC,-265,5.45
2021-06-22,2021,SF,LAA,114,4.21
2021-06-22,2021,SD,LAD,114,3.5
2021-06-22,2021,TOR,MIA,103,3.69
2021-06-22,2021,ARI,MIL,129,3.49
2021-06-22,2021,CIN,MIN,112,4.25
2021-06-22,2021,ATL,NYM,-106,3.6
2021-06-22,2021,KC,NYY,235,2.24
2021-06-22,2021,TEX,OAK,118,4.13
2021-06-22,2021,WSH,PHI,-101,3.27
2021-06-22,2021,CWS,PIT,-164,4.66
2021-06-22,2021,LAD,SD,-124,4.15
2021-06-22,2021,COL,SEA,148,3.43
2021-06-22,2021,LAA,SF,-124,4.98
2021-06-22,2021,DET,STL,105,4.15
2021-06-22,2021,BOS,TB,106,3.88
2021-06-22,2021,OAK,TEX,-128,5.05
2021-06-22,2021,MIA,TOR,-113,3.98
2021-06-22,2021,PHI,WSH,-109,3.39
2021-06-23,2021,MIL,ARI,-215,5.12
2021-06-23,2021,NYM,ATL,-138,4.93
2021-06-23,2021,HOU,BAL,-205,6.39
2021-06-23,2021,TB,BOS,-144,5.31
2021-06-23,2021,SEA,COL,100,4.25
2021-06-23,2021,PIT,CWS,147,3.44
2021-06-23,2021,STL,DET,-115,4.81
2021-06-23,2021,BAL,HOU,185,3.33
2021-06-23,2021,NYY,KC,-174,6.35
2021-06-23,2021,SF,LAA,-118,4.33
2021-06-23,2021,SD,LAD,-112,3.96
2021-06-23,2021,TOR,MIA,-117,4.04
2021-06-23,2021,ARI,MIL,195,2.54
2021-06-23,2021,ATL,NYM,128,3.73
2021-06-23,2021,KC,NYY,162,3.82
2021-06-23,2021,TEX,OAK,128,3.95
2021-06-23,2021,WSH,PHI,-101,4.52
2021-06-23,2021,CWS,PIT,-157,5.19
2021-06-23,2021,LAD,SD,102,3.71
2021-06-23,2021,COL,SEA,-110,4.45
2021-06-23,2021,LAA,SF,108,3.85
2021-06-23,2021,DET,STL,105,4.39
2021-06-23,2021,BOS,TB,134,3.85
2021-06-23,2021,OAK,TEX,-138,5.22
2021-06-23,2021,MIA,TOR,107,3.62
2021-06-23,2021,PHI,WSH,-109,4.69
2021-06-24,2021,CIN,ATL,-131,6.24
2021-06-24,2021,TOR,BAL,-188,6.85
2021-06-24,2021,TB,BOS,-111,4.73
2021-06-24,2021,LAD,CHC,-250,6.07
2021-06-24,2021,ATL,CIN,121,4.98
2021-06-24,2021,MIN,CLE,-183,5.82
2021-06-24,2021,HOU,DET,-230,6.62
2021-06-24,2021,DET,HOU,205,3.11
2021-06-24,2021,NYY,KC,-200,6.0
2021-06-24,2021,CHC,LAD,220,2.66
2021-06-24,2021,WSH,MIA,-119,4.62
2021-06-24,2021,CLE,MIN,168,3.36
2021-06-24,2021,KC,NYY,180,3.21
2021-06-24,2021,TEX,OAK,135,3.4
2021-06-24,2021,STL,PIT,-154,5.46
2021-06-24,2021,PIT,STL,144,3.69
2021-06-24,2021,BOS,TB,101,4.48
2021-06-24,2021,OAK,TEX,-145,4.73
2021-06-24,2021,BAL,TOR,173,3.85
2021-06-24,2021,MIA,WSH,109,4.07
2021-06-25,2021,SD,ARI,-310,6.43
2021-06-25,2021,CIN,ATL,-111,5.52
2021-06-25,2021,TOR,BAL,-255,7.54
2021-06-25,2021,NYY,BOS,-123,5.79
2021-06-25,2021,LAD,CHC,-174,5.72
2021-06-25,2021,ATL,CIN,101,5.22
2021-06-25,2021,MIN,CLE,-122,5.22
2021-06-25,2021,MIL,COL,-280,5.53
2021-06-25,2021,SEA,CWS,180,2.68
2021-06-25,2021,TEX,KC,-120,4.36
2021-06-25,2021,TB,LAA,-162,4.95
2021-06-25,2021,CHC,LAD,162,3.44
2021-06-25,2021,WSH,MIA,130,3.26
2021-06-25,2021,COL,MIL,245,2.17
2021-06-25,2021,CLE,MIN,112,4.48
2021-06-25,2021,PHI,NYM,110,2.62
2021-06-25,2021,PHI,NYM,135,2.98
2021-06-25,2021,BOS,NYY,113,4.93
2021-06-25,2021,SF,OAK,101,3.73
2021-06-25,2021,NYM,PHI,-120,3.0
2021-06-25,2021,NYM,PHI,-145,4.14
2021-06-25,2021,STL,PIT,-168,5.64
2021-06-25,2021,ARI,SD,270,2.3
2021-06-25,2021,CWS,SEA,-200,5.0
2021-06-25,2021,OAK,SF,-111,3.95
2021-06-25,2021,PIT,STL,158,3.49
2021-06-25,2021,LAA,TB,152,3.17
2021-06-25,2021,KC,TEX,110,3.81
2021-06-25,2021,BAL,TOR,225,3.23
2021-06-25,2021,MIA,WSH,-140,4.38
2021-06-26,2021,SD,ARI,-260,5.78
2021-06-26,2021,CIN,ATL,-120,4.91
2021-06-26,2021,TOR,BAL,-270,7.3
2021-06-26,2021,NYY,BOS,109,4.78
2021-06-26,2021,LAD,CHC,-204,6.04
2021-06-26,2021,ATL,CIN,110,4.29
2021-06-26,2021,MIL,COL,-172,5.06
2021-06-26,2021,SEA,CWS,110,4.05
2021-06-26,2021,HOU,DET,-205,4.7
2021-06-26,2021,HOU,DET,-230,5.23
2021-06-26,2021,DET,HOU,185,2.46
2021-06-26,2021,DET,HOU,205,2.46
2021-06-26,2021,TEX,KC,-149,4.79
2021-06-26,2021,TB,LAA,-153,4.54
2021-06-26,2021,CHC,LAD,184,3.17
2021-06-26,2021,WSH,MIA,-103,3.81
2021-06-26,2021,COL,MIL,161,3.07
2021-06-26,2021,PHI,NYM,225,2.0
2021-06-26,2021,BOS,NYY,-119,5.43
2021-06-26,2021,SF,OAK,-118,4.33
2021-06-26,2021,NYM,PHI,-255,4.67
2021-06-26,2021,STL,PIT,-155,4.86
2021-06-26,2021,ARI,SD,230,2.42
2021-06-26,2021,CWS,SEA,-115,4.55
2021-06-26,2021,OAK,SF,108,3.85
2021-06-26,2021,PIT,STL,145,3.27
2021-06-26,2021,LAA,TB,143,3.09
2021-06-26,2021,KC,TEX,139,3.35
2021-06-26,2021,BAL,TOR,240,2.94
2021-06-26,2021,MIA,WSH,-107,3.88
2021-06-27,2021,SD,ARI,-270,5.47
2021-06-27,2021,CIN,ATL,-140,5.54
2021-06-27,2021,TOR,BAL,-250,7.14
2021-06-27,2021,NYY,BOS,-150,5.7
2021-06-27,2021,LAD,CHC,-200,5.33
2021-06-27,2021,ATL,CIN,130,4.13
2021-06-27,2021,MIN,CLE,-130,5.37
2021-06-27,2021,MIL,COL,-180,5.79
2021-06-27,2021,SEA,CWS,156,2.73
2021-06-27,2021,HOU,DET,-165,5.6
2021-06-27,2021,DET,HOU,155,3.53
2021-06-27,2021,TEX,KC,-107,4.65
2021-06-27,2021,TB,LAA,-147,4.76
2021-06-27,2021,CHC,LAD,180,2.86
2021-06-27,2021,WSH,MIA,-124,3.6
2021-06-27,2021,COL,MIL,165,3.4
2021-06-27,2021,CLE,MIN,120,4.32
2021-06-27,2021,PHI,NYM,108,3.37
2021-06-27,2021,BOS,NYY,140,3.96
2021-06-27,2021,SF,OAK,-160,5.23
2021-06-27,2021,NYM,PHI,-118,3.79
2021-06-27,2021,STL,PIT,-140,5.25
2021-06-27,2021,ARI,SD,240,2.21
2021-06-27,2021,CWS,SEA,-166,4.37
2021-06-27,2021,OAK,SF,150,3.4
2021-06-27,2021,PIT,STL,130,3.91
2021-06-27,2021,LAA,TB,137,3.38
2021-06-27,2021,KC,TEX,-103,4.57
2021-06-27,2021,BAL,TOR,220,3.13
2021-06-27,2021,MIA,WSH,114,3.04
2021-06-28,2021,STL,ARI,-165,5.29
2021-06-28,2021,HOU,BAL,-350,7.39
2021-06-28,2021,KC,BOS,140,4.58
2021-06-28,2021,MIL,CHC,-145,4.44
2021-06-28,2021,PHI,CIN,145,3.88
2021-06-28,2021,DET,CLE,148,3.83
2021-06-28,2021,PIT,COL,103,5.67
2021-06-28,2021,CLE,DET,-158,5.82
2021-06-28,2021,BAL,HOU,300,2.38
2021-06-28,2021,BOS,KC,-150,6.6
2021-06-28,2021,NYY,LAA,-154,6.37
2021-06-28,2021,SF,LAD,159,3.28
2021-06-28,2021,CHC,MIL,135,3.19
2021-06-28,2021,WSH,NYM,-130,5.37
2021-06-28,2021,LAA,NYY,144,4.3
2021-06-28,2021,CIN,PHI,-155,5.77
2021-06-28,2021,COL,PIT,-113,6.1
2021-06-28,2021,LAD,SF,-169,5.34
2021-06-28,2021,ARI,STL,155,3.33
2021-06-28,2021,NYM,WSH,120,4.32
2021-06-29,2021,STL,ARI,-155,5.47
2021-06-29,2021,NYM,ATL,147,3.64
2021-06-29,2021,HOU,BAL,-300,6.75
2021-06-29,2021,KC,BOS,200,3.5
2021-06-29,2021,MIL,CHC,-245,5.33
2021-06-29,2021,SD,CIN,-134,6.01
2021-06-29,2021,PIT,COL,161,4.02
2021-06-29,2021,MIN,CWS,118,3.9
2021-06-29,2021,BAL,HOU,260,2.5
2021-06-29,2021,BOS,KC,-220,7.22
2021-06-29,2021,NYY,LAA,-151,6.02
2021-06-29,2021,SF,LAD,140,3.13
2021-06-29,2021,PHI,MIA,-105,4.61
2021-06-29,2021,CHC,MIL,215,2.38
2021-06-29,2021,CWS,MIN,-128,4.77
2021-06-29,2021,ATL,NYM,-157,5.5
2021-06-29,2021,LAA,NYY,141,4.15
2021-06-29,2021,TEX,OAK,175,3.09
2021-06-29,2021,MIA,PHI,-105,4.61
2021-06-29,2021,COL,PIT,-172,6.64
2021-06-29,2021,CIN,SD,124,4.69
2021-06-29,2021,TOR,SEA,-220,6.53
2021-06-29,2021,LAD,SF,-150,4.5
2021-06-29,2021,ARI,STL,145,3.67
2021-06-29,2021,WSH,TB,-109,4.95
2021-06-29,2021,OAK,TEX,-190,5.57
2021-06-29,2021,SEA,TOR,200,3.17
2021-06-29,2021,TB,WSH,-101,4.77
2021-06-30,2021,STL,ARI,-210,5.76
2021-06-30,2021,NYM,ATL,138,3.78
2021-06-30,2021,HOU,BAL,-290,6.69
2021-06-30,2021,KC,BOS,134,4.7
2021-06-30,2021,MIL,CHC,-150,5.1
2021-06-30,2021,SD,CIN,-186,6.5
2021-06-30,2021,DET,CLE,165,2.83
2021-06-30,2021,DET,CLE,129,3.49
2021-06-30,2021,PIT,COL,150,4.4
2021-06-30,2021,MIN,CWS,110,4.29
2021-06-30,2021,CLE,DET,-180,4.82
2021-06-30,2021,CLE,DET,-139,4.65
2021-06-30,2021,BAL,HOU,250,2.57
2021-06-30,2021,BOS,KC,-144,6.49
2021-06-30,2021,NYY,LAA,-116,5.37
2021-06-30,2021,PHI,MIA,-220,5.84
2021-06-30,2021,CHC,MIL,140,3.54
2021-06-30,2021,CWS,MIN,-120,4.91
2021-06-30,2021,ATL,NYM,-148,5.37
2021-06-30,2021,LAA,NYY,106,4.85
2021-06-30,2021,TEX,OAK,175,2.91
2021-06-30,2021,MIA,PHI,200,2.83
2021-06-30,2021,COL,PIT,-160,6.77
2021-06-30,2021,CIN,SD,171,3.69
2021-06-30,2021,TOR,SEA,-245,7.46
2021-06-30,2021,ARI,STL,190,2.93
2021-06-30,2021,WSH,TB,113,4.46
2021-06-30,2021,OAK,TEX,-190,5.24
2021-06-30,2021,SEA,TOR,215,3.33
2021-06-30,2021,TB,WSH,-123,5.24
2021-07-01,2021,SF,ARI,-147,5.36
2021-07-01,2021,NYM,ATL,-163,4.34
2021-07-01,2021,KC,BOS,210,3.23
2021-07-01,2021,SD,CIN,115,4.42
2021-07-01,2021,HOU,CLE,-170,5.35
2021-07-01,2021,STL,COL,-130,6.22
2021-07-01,2021,MIN,CWS,133,3.65
2021-07-01,2021,CLE,HOU,160,3.27
2021-07-01,2021,BOS,KC,-240,7.06
2021-07-01,2021,WSH,LAD,129,4.15
2021-07-01,2021,PIT,MIL,210,2.58
2021-07-01,2021,CWS,MIN,-143,5.0
2021-07-01,2021,ATL,NYM,153,2.77
2021-07-01,2021,TEX,OAK,165,3.02
2021-07-01,2021,MIL,PIT,-240,5.65
2021-07-01,2021,CIN,SD,-125,5.28
2021-07-01,2021,TOR,SEA,-185,6.49
2021-07-01,2021,ARI,SF,137,3.8
2021-07-01,2021,COL,STL,120,5.0
2021-07-01,2021,OAK,TEX,-180,5.14
2021-07-01,2021,SEA,TOR,170,3.7
2021-07-01,2021,LAD,WSH,-139,5.53
2021-07-02,2021,SF,ARI,-146,5.04
2021-07-02,2021,MIA,ATL,-102,4.54
2021-07-02,2021,LAA,BAL,-174,6.35
2021-07-02,2021,OAK,BOS,102,4.21
2021-07-02,2021,CIN,CHC,-146,5.64
2021-07-02,2021,CHC,CIN,136,4.03
2021-07-02,2021,HOU,CLE,-158,5.51
2021-07-02,2021,STL,COL,-109,6.78
2021-07-02,2021,DET,CWS,134,3.63
2021-07-02,2021,CWS,DET,-144,5.02
2021-07-02,2021,CLE,HOU,148,3.63
2021-07-02,2021,MIN,KC,-104,5.1
2021-07-02,2021,BAL,LAA,162,3.82
2021-07-02,2021,WSH,LAD,108,3.85
2021-07-02,2021,ATL,MIA,-108,4.67
2021-07-02,2021,PIT,MIL,106,3.64
2021-07-02,2021,KC,MIN,-106,5.15
2021-07-02,2021,BOS,OAK,-112,4.49
2021-07-02,2021,SD,PHI,106,4.13
2021-07-02,2021,MIL,PIT,-116,4.03
2021-07-02,2021,PHI,SD,-116,4.56
2021-07-02,2021,TEX,SEA,106,3.88
2021-07-02,2021,ARI,SF,136,3.6
2021-07-02,2021,COL,STL,-101,6.53
2021-07-02,2021,TOR,TB,-119,5.43
2021-07-02,2021,SEA,TEX,-116,4.3
2021-07-02,2021,TB,TOR,109,4.78
2021-07-02,2021,LAD,WSH,-118,4.33
2021-07-03,2021,SF,ARI,-153,5.75
2021-07-03,2021,MIA,ATL,108,4.33
2021-07-03,2021,LAA,BAL,-200,6.33
2021-07-03,2021,OAK,BOS,-139,5.53
2021-07-03,2021,CIN,CHC,-125,5.28
2021-07-03,2021,CHC,CIN,115,4.42
2021-07-03,2021,HOU,CLE,-138,5.51
2021-07-03,2021,STL,COL,101,5.97
2021-07-03,2021,DET,CWS,-104,4.59
2021-07-03,2021,CWS,DET,-106,4.63
2021-07-03,2021,CLE,HOU,128,4.17
2021-07-03,2021,MIN,KC,106,4.85
2021-07-03,2021,BAL,LAA,180,3.39
2021-07-03,2021,WSH,LAD,207,2.77
2021-07-03,2021,ATL,MIA,-118,4.87
2021-07-03,2021,PIT,MIL,140,3.96
2021-07-03,2021,KC,MIN,-116,5.37
2021-07-03,2021,NYY,NYM,-145,5.03
2021-07-03,2021,NYM,NYY,135,3.62
2021-07-03,2021,BOS,OAK,129,4.15
2021-07-03,2021,SD,PHI,-153,4.84
2021-07-03,2021,MIL,PIT,-150,5.7
2021-07-03,2021,PHI,SD,143,3.29
2021-07-03,2021,TEX,SEA,147,3.64
2021-07-03,2021,ARI,SF,143,3.91
2021-07-03,2021,COL,STL,-111,6.31
2021-07-03,2021,TOR,TB,-120,5.45
2021-07-03,2021,SEA,TEX,-157,5.5
2021-07-03,2021,TB,TOR,110,4.76
2021-07-03,2021,LAD,WSH,-232,5.94
2021-07-04,2021,SF,ARI,-190,5.9
2021-07-04,2021,MIA,ATL,160,3.27
2021-07-04,2021,LAA,BAL,-240,7.41
2021-07-04,2021,OAK,BOS,-112,4.75
2021-07-04,2021,CIN,CHC,-115,5.08
2021-07-04,2021,CHC,CIN,105,4.63
2021-07-04,2021,HOU,CLE,-140,5.25
2021-07-04,2021,STL,COL,143,4.53
2021-07-04,2021,DET,CWS,163,3.61
2021-07-04,2021,CWS,DET,-175,6.05
2021-07-04,2021,CLE,HOU,130,3.91
2021-07-04,2021,MIN,KC,-135,5.74
2021-07-04,2021,BAL,LAA,210,3.39
2021-07-04,2021,WSH,LAD,125,4.0
2021-07-04,2021,ATL,MIA,-170,5.35
2021-07-04,2021,PIT,MIL,168,2.8
2021-07-04,2021,KC,MIN,125,4.44
2021-07-04,2021,NYY,NYM,-170,3.78
2021-07-04,2021,NYY,NYM,-143,4.12
2021-07-04,2021,NYM,NYY,160,2.31
2021-07-04,2021,NYM,NYY,133,3.0
2021-07-04,2021,BOS,OAK,102,4.46
2021-07-04,2021,SD,PHI,-130,5.09
2021-07-04,2021,MIL,PIT,-183,4.85
2021-07-04,2021,PHI,SD,120,4.09
2021-07-04,2021,TEX,SEA,128,3.95
2021-07-04,2021,ARI,SF,175,3.27
2021-07-04,2021,COL,STL,-153,6.65
2021-07-04,2021,TOR,TB,-168,6.27
2021-07-04,2021,SEA,TEX,-138,5.22
2021-07-04,2021,TB,TOR,158,3.88
2021-07-04,2021,LAD,WSH,-135,5.17
2021-07-05,2021,PIT,ATL,175,3.27
2021-07-05,2021,LAA,BOS,114,4.67
2021-07-05,2021,PHI,CHC,140,4.58
2021-07-05,2021,KC,CIN,-130,5.93
2021-07-05,2021,TB,CLE,-192,5.59
2021-07-05,2021,MIN,CWS,115,4.65
2021-07-05,2021,TEX,DET,-160,5.54
2021-07-05,2021,CIN,KC,120,4.77
2021-07-05,2021,BOS,LAA,-124,5.54
2021-07-05,2021,MIA,LAD,112,3.07
2021-07-05,2021,LAD,MIA,-122,3.57
2021-07-05,2021,NYM,MIL,115,3.49
2021-07-05,2021,CWS,MIN,-125,5.56
2021-07-05,2021,MIL,NYM,-125,4.17
2021-07-05,2021,CHC,PHI,-150,6.6
2021-07-05,2021,ATL,PIT,-190,5.9
2021-07-05,2021,WSH,SD,220,2.66
2021-07-05,2021,STL,SF,190,2.59
2021-07-05,2021,SF,STL,-210,5.08
2021-07-05,2021,CLE,TB,176,3.08
2021-07-05,2021,DET,TEX,150,3.6
2021-07-05,2021,SD,WSH,-250,6.07
2021-07-06,2021,COL,ARI,116,3.94
2021-07-06,2021,PIT,ATL,169,3.35
2021-07-06,2021,TOR,BAL,-185,7.14
2021-07-06,2021,LAA,BOS,103,4.19
2021-07-06,2021,PHI,CHC,-136,5.76
2021-07-06,2021,KC,CIN,143,3.91
2021-07-06,2021,ARI,COL,-126,4.74
2021-07-06,2021,MIN,CWS,108,3.85
2021-07-06,2021,TEX,DET,-167,5.63
2021-07-06,2021,OAK,HOU,146,3.46
2021-07-06,2021,CIN,KC,-153,5.75
2021-07-06,2021,BOS,LAA,-113,4.51
2021-07-06,2021,MIA,LAD,124,3.57
2021-07-06,2021,LAD,MIA,-134,4.58
2021-07-06,2021,CWS,MIN,-118,4.33
2021-07-06,2021,SEA,NYY,153,3.75
2021-07-06,2021,HOU,OAK,-156,5.18
2021-07-06,2021,CHC,PHI,126,4.42
2021-07-06,2021,ATL,PIT,-184,5.83
2021-07-06,2021,WSH,SD,152,3.57
2021-07-06,2021,NYY,SEA,-163,5.89
2021-07-06,2021,STL,SF,120,3.64
2021-07-06,2021,SF,STL,-130,4.52
2021-07-06,2021,DET,TEX,157,3.5
2021-07-06,2021,BAL,TOR,170,4.07
2021-07-06,2021,SD,WSH,-162,5.56
2021-07-07,2021,COL,ARI,-106,4.89
2021-07-07,2021,PIT,ATL,141,3.94
2021-07-07,2021,TOR,BAL,-184,7.13
2021-07-07,2021,LAA,BOS,119,4.34
2021-07-07,2021,PHI,CHC,-138,4.35
2021-07-07,2021,KC,CIN,116,4.4
2021-07-07,2021,TB,CLE,-150,4.2
2021-07-07,2021,TB,CLE,-200,4.33
2021-07-07,2021,ARI,COL,-104,4.84
2021-07-07,2021,MIN,CWS,-112,4.49
2021-07-07,2021,TEX,DET,-142,4.69
2021-07-07,2021,OAK,HOU,144,3.48
2021-07-07,2021,CIN,KC,-126,5.3
2021-07-07,2021,BOS,LAA,-129,5.35
2021-07-07,2021,MIA,LAD,150,3.6
2021-07-07,2021,LAD,MIA,-160,5.54
2021-07-07,2021,NYM,MIL,-170,2.83
2021-07-07,2021,NYM,MIL,-117,3.77
2021-07-07,2021,CWS,MIN,102,4.21
2021-07-07,2021,MIL,NYM,160,1.73
2021-07-07,2021,MIL,NYM,107,3.38
2021-07-07,2021,SEA,NYY,-118,4.6
2021-07-07,2021,HOU,OAK,-154,5.15
2021-07-07,2021,CHC,PHI,128,3.29
2021-07-07,2021,ATL,PIT,-151,5.72
2021-07-07,2021,WSH,SD,160,3.08
2021-07-07,2021,NYY,SEA,108,4.09
2021-07-07,2021,STL,SF,158,3.49
2021-07-07,2021,SF,STL,-168,5.64
2021-07-07,2021,CLE,TB,140,2.92
2021-07-07,2021,CLE,TB,180,2.32
2021-07-07,2021,DET,TEX,132,3.45
2021-07-07,2021,BAL,TOR,169,4.09
2021-07-07,2021,SD,WSH,-170,5.04
2021-07-08,2021,COL,ARI,105,4.63
2021-07-08,2021,PHI,CHC,-104,3.82
2021-07-08,2021,MIL,CIN,-111,4.47
2021-07-08,2021,KC,CLE,127,4.19
2021-07-08,2021,ARI,COL,-115,5.08
2021-07-08,2021,MIN,DET,-134,5.44
2021-07-08,2021,OAK,HOU,161,3.45
2021-07-08,2021,CLE,KC,-137,5.49
2021-07-08,2021,MIA,LAD,146,2.85
2021-07-08,2021,LAD,MIA,-156,4.27
2021-07-08,2021,CIN,MIL,101,4.23
2021-07-08,2021,DET,MIN,124,4.24
2021-07-08,2021,SEA,NYY,124,3.79
2021-07-08,2021,HOU,OAK,-172,5.69
2021-07-08,2021,CHC,PHI,-106,3.86
2021-07-08,2021,WSH,SD,138,2.94
2021-07-08,2021,NYY,SEA,-134,4.87
2021-07-08,2021,SD,WSH,-148,4.18
2021-07-09,2021,LAD,ARI,-270,6.2
2021-07-09,2021,MIA,ATL,142,3.31
2021-07-09,2021,CWS,BAL,-132,5.69
2021-07-09,2021,PHI,BOS,118,5.28
2021-07-09,2021,STL,CHC,138,3.15
2021-07-09,2021,MIL,CIN,-117,4.85
2021-07-09,2021,KC,CLE,130,4.13
2021-07-09,2021,SD,COL,-192,5.92
2021-07-09,2021,BAL,CWS,122,4.5
2021-07-09,2021,MIN,DET,-230,6.62
2021-07-09,2021,NYY,HOU,122,4.05
2021-07-09,2021,CLE,KC,-140,5.54
2021-07-09,2021,SEA,LAA,108,4.33
2021-07-09,2021,ARI,LAD,240,2.5
2021-07-09,2021,ATL,MIA,-152,4.83
2021-07-09,2021,CIN,MIL,107,4.35
2021-07-09,2021,DET,MIN,205,3.11
2021-07-09,2021,PIT,NYM,180,2.68
2021-07-09,2021,HOU,NYY,-132,5.12
2021-07-09,2021,TEX,OAK,116,4.17
2021-07-09,2021,BOS,PHI,-128,6.46
2021-07-09,2021,NYM,PIT,-200,5.0
2021-07-09,2021,COL,SD,176,3.26
2021-07-09,2021,LAA,SEA,-118,4.87
2021-07-09,2021,WSH,SF,133,3.65
2021-07-09,2021,CHC,STL,-148,4.48
2021-07-09,2021,TOR,TB,112,4.01
