date,season,team,opponent,is_home,team_score,opp_score,target_win
2022-08-23,2022,PIT,ATL,1,1,6,0
2022-08-23,2022,SDN,CLE,1,1,3,0
2022-08-23,2022,BAL,CHA,1,5,3,1
2022-08-23,2022,BOS,TOR,1,3,9,0
2022-08-23,2022,DET,SFN,1,1,3,0
2022-08-23,2022,HOU,MIN,1,4,2,1
2022-08-23,2022,KCA,ARI,1,3,7,0
2022-08-23,2022,NYA,NYN,1,4,2,1
2022-08-23,2022,OAK,MIA,1,3,5,0
2022-08-23,2022,SEA,WAS,1,4,2,1
2022-08-23,2022,TBA,ANA,1,11,1,1
2022-08-24,2022,CHN,SLN,1,7,1,1
2022-08-24,2022,COL,TEX,1,4,16,0
2022-08-24,2022,LAN,MIL,1,12,6,1
2022-08-24,2022,PHI,CIN,1,7,5,1
2022-08-24,2022,PIT,ATL,1,2,14,0
2022-08-24,2022,SDN,CLE,1,0,7,0
2022-08-24,2022,BAL,CHA,1,3,5,0
2022-08-24,2022,BOS,TOR,1,2,3,0
2022-08-24,2022,DET,SFN,1,6,1,1
2022-08-24,2022,HOU,MIN,1,5,3,1
2022-08-24,2022,KCA,ARI,1,5,3,1
2022-08-24,2022,OAK,MIA,1,3,2,1
2022-08-24,2022,SEA,WAS,1,1,3,0
2022-08-24,2022,TBA,ANA,1,4,3,1
2022-08-25,2022,CHN,SLN,1,3,8,0
2022-08-25,2022,NYN,COL,1,3,1,1
2022-08-25,2022,PHI,CIN,1,4,0,1
2022-08-25,2022,BAL,CHA,1,4,3,1
2022-08-25,2022,BOS,TOR,1,5,6,0
2022-08-25,2022,HOU,MIN,1,6,3,1
2022-08-25,2022,OAK,NYA,1,4,13,0
2022-08-25,2022,SEA,CLE,1,3,1,1
2022-08-25,2022,TBA,ANA,1,8,3,1
2022-08-26,2022,MIA,LAN,1,6,10,0
2022-08-26,2022,MIL,CHN,1,3,4,0
2022-08-26,2022,NYN,COL,1,7,6,1
2022-08-26,2022,PHI,PIT,1,7,4,1
2022-08-26,2022,SLN,ATL,1,4,11,0
2022-08-26,2022,WAS,CIN,1,3,7,0
2022-08-26,2022,BOS,TBA,1,9,8,1
2022-08-26,2022,CHA,ARI,1,2,7,0
2022-08-26,2022,HOU,BAL,1,0,2,0
2022-08-26,2022,KCA,SDN,1,5,13,0
2022-08-26,2022,MIN,SFN,1,9,0,1
2022-08-26,2022,OAK,NYA,1,2,3,0
2022-08-26,2022,SEA,CLE,1,3,2,1
2022-08-26,2022,TEX,DET,1,7,6,1
2022-08-26,2022,TOR,ANA,1,0,12,0
2022-08-27,2022,MIA,LAN,1,2,1,1
2022-08-27,2022,MIL,CHN,1,7,0,1
2022-08-27,2022,NYN,COL,1,3,0,1
2022-08-27,2022,PHI,PIT,1,6,0,1
2022-08-27,2022,SLN,ATL,1,6,5,1
2022-08-27,2022,WAS,CIN,1,2,6,0
2022-08-27,2022,BOS,TBA,1,5,1,1
2022-08-27,2022,CHA,ARI,1,5,10,0
2022-08-27,2022,HOU,BAL,1,1,3,0
2022-08-27,2022,KCA,SDN,1,3,4,0
2022-08-27,2022,MIN,SFN,1,3,2,1
2022-08-27,2022,OAK,NYA,1,3,2,1
2022-08-27,2022,SEA,CLE,1,3,4,0
2022-08-27,2022,TEX,DET,1,2,11,0
2022-08-27,2022,TOR,ANA,1,0,2,0
2022-08-28,2022,MIA,LAN,1,1,8,0
2022-08-28,2022,MIL,CHN,1,9,7,1
2022-08-28,2022,NYN,COL,1,0,1,0
2022-08-28,2022,PHI,PIT,1,0,5,0
2022-08-28,2022,SLN,ATL,1,6,3,1
2022-08-28,2022,WAS,CIN,1,3,2,1
2022-08-28,2022,BOS,TBA,1,4,12,0
2022-08-28,2022,CHA,ARI,1,2,3,0
2022-08-28,2022,HOU,BAL,1,3,1,1
2022-08-28,2022,KCA,SDN,1,15,7,1
2022-08-28,2022,MIN,SFN,1,8,3,1
2022-08-28,2022,OAK,NYA,1,4,1,1
2022-08-28,2022,SEA,CLE,1,4,0,1
2022-08-28,2022,TEX,DET,1,8,9,0
2022-08-28,2022,TOR,ANA,1,3,8,0
2022-08-29,2022,ARI,PHI,1,13,7,1
2022-08-29,2022,CIN,SLN,1,4,13,0
2022-08-29,2022,MIA,LAN,1,2,3,0
2022-08-29,2022,MIL,PIT,1,7,5,1
2022-08-29,2022,SFN,SDN,1,5,6,0
2022-08-29,2022,ANA,NYA,1,4,3,1
2022-08-29,2022,MIN,BOS,1,4,2,1
2022-08-29,2022,TOR,CHN,1,5,4,1
2022-08-30,2022,ARI,PHI,1,12,3,1
2022-08-30,2022,ATL,COL,1,2,3,0
2022-08-30,2022,CIN,SLN,1,5,1,1
2022-08-30,2022,MIA,TBA,1,2,7,0
2022-08-30,2022,MIL,PIT,1,2,4,0
2022-08-30,2022,NYN,LAN,1,3,4,0
2022-08-30,2022,SFN,SDN,1,3,4,0
2022-08-30,2022,WAS,OAK,1,6,10,0
2022-08-30,2022,ANA,NYA,1,4,7,0
2022-08-30,2022,CHA,KCA,1,7,9,0
2022-08-30,2022,CLE,BAL,1,5,1,1
2022-08-30,2022,DET,SEA,1,3,9,0
2022-08-30,2022,MIN,BOS,1,10,5,1
2022-08-30,2022,TEX,HOU,1,2,4,0
2022-08-30,2022,TOR,CHN,1,5,3,1
2022-08-31,2022,ARI,PHI,1,2,18,0
2022-08-31,2022,ATL,COL,1,3,2,1
2022-08-31,2022,CIN,SLN,1,3,5,0
2022-08-31,2022,MIA,TBA,1,1,2,0
2022-08-31,2022,MIL,PIT,1,6,1,1
2022-08-31,2022,NYN,LAN,1,2,1,1
2022-08-31,2022,SFN,SDN,1,4,5,0
2022-08-31,2022,WAS,OAK,1,5,1,1
2022-08-31,2022,ANA,NYA,1,3,2,1
2022-08-31,2022,CHA,KCA,1,4,2,1
2022-08-31,2022,CLE,BAL,1,0,4,0
2022-08-31,2022,DET,SEA,1,3,5,0
2022-08-31,2022,MIN,BOS,1,5,6,0
2022-08-31,2022,TEX,HOU,1,3,5,0
2022-08-31,2022,TOR,CHN,1,5,7,0
2022-09-01,2022,ARI,MIL,1,5,0,1
2022-09-01,2022,ATL,COL,1,3,0,1
2022-09-01,2022,NYN,LAN,1,5,3,1
2022-09-01,2022,WAS,OAK,1,7,5,1
2022-09-01,2022,BOS,TEX,1,9,8,1
2022-09-01,2022,CHA,KCA,1,7,1,1
2022-09-01,2022,CLE,BAL,1,0,3,0
2022-09-01,2022,DET,SEA,1,0,7,0
2022-09-02,2022,ARI,MIL,1,2,1,1
2022-09-02,2022,ATL,MIA,1,8,1,1
2022-09-02,2022,CIN,COL,1,3,2,1
2022-09-02,2022,LAN,SDN,1,1,7,0
2022-09-02,2022,NYN,WAS,1,7,3,1
2022-09-02,2022,PIT,TOR,1,0,4,0
2022-09-02,2022,SFN,PHI,1,13,1,1
2022-09-02,2022,SLN,CHN,1,8,0,1
2022-09-02,2022,ANA,HOU,1,2,4,0
2022-09-02,2022,BAL,OAK,1,5,2,1
2022-09-02,2022,BOS,TEX,1,9,1,1
2022-09-02,2022,CHA,MIN,1,4,3,1
2022-09-02,2022,CLE,SEA,1,1,6,0
2022-09-02,2022,DET,KCA,1,5,4,1
2022-09-02,2022,TBA,NYA,1,9,0,1
2022-09-03,2022,ARI,MIL,1,6,8,0
2022-09-03,2022,ATL,MIA,1,2,1,1
2022-09-03,2022,LAN,SDN,1,12,1,1
2022-09-03,2022,NYN,WAS,1,1,7,0
2022-09-03,2022,PIT,TOR,1,1,4,0
2022-09-03,2022,SFN,PHI,1,5,4,1
2022-09-03,2022,SLN,CHN,1,8,4,1
2022-09-03,2022,ANA,HOU,1,2,1,1
2022-09-03,2022,BAL,OAK,1,8,1,1
2022-09-03,2022,BOS,TEX,1,5,3,1
2022-09-03,2022,CHA,MIN,1,13,0,1
2022-09-03,2022,CLE,SEA,1,0,4,0
2022-09-03,2022,DET,KCA,1,2,12,0
2022-09-03,2022,TBA,NYA,1,2,1,1
2022-09-04,2022,ARI,MIL,1,5,1,1
2022-09-04,2022,ATL,MIA,1,7,1,1
2022-09-04,2022,CIN,COL,1,4,8,0
2022-09-04,2022,CIN,COL,1,10,0,1
2022-09-04,2022,LAN,SDN,1,9,4,1
2022-09-04,2022,NYN,WAS,1,1,7,0
2022-09-04,2022,PIT,TOR,1,3,4,0
2022-09-04,2022,SFN,PHI,1,5,3,1
2022-09-04,2022,SLN,CHN,1,2,0,1
2022-09-04,2022,ANA,HOU,1,1,9,0
2022-09-04,2022,BAL,OAK,1,0,5,0
2022-09-04,2022,BOS,TEX,1,5,2,1
2022-09-04,2022,CHA,MIN,1,1,5,0
2022-09-04,2022,CLE,SEA,1,3,6,0
2022-09-04,2022,DET,KCA,1,2,3,0
2022-09-04,2022,TBA,NYA,1,1,2,0
2022-09-05,2022,COL,MIL,1,4,6,0
2022-09-05,2022,LAN,SFN,1,4,7,0
2022-09-05,2022,SDN,ARI,1,0,5,0
2022-09-05,2022,SLN,WAS,1,0,6,0
2022-09-05,2022,ANA,DET,1,10,0,1
2022-09-05,2022,BAL,TOR,1,3,7,0
2022-09-05,2022,BAL,TOR,1,4,8,0
2022-09-05,2022,HOU,TEX,1,1,0,1
2022-09-05,2022,KCA,CLE,1,5,6,0
2022-09-05,2022,NYA,MIN,1,5,2,1
2022-09-05,2022,SEA,CHA,1,2,3,0
2022-09-05,2022,TBA,BOS,1,4,3,1
2022-09-06,2022,CHN,CIN,1,9,3,1
2022-09-06,2022,COL,MIL,1,10,7,1
2022-09-06,2022,LAN,SFN,1,6,3,1
2022-09-06,2022,PHI,MIA,1,3,2,1
2022-09-06,2022,PIT,NYN,1,8,2,1
2022-09-06,2022,SDN,ARI,1,6,5,1
2022-09-06,2022,SLN,WAS,1,4,1,1
2022-09-06,2022,ANA,DET,1,5,4,1
2022-09-06,2022,BAL,TOR,1,9,6,1
2022-09-06,2022,HOU,TEX,1,3,4,0
2022-09-06,2022,KCA,CLE,1,1,4,0
2022-09-06,2022,OAK,ATL,1,9,10,0
2022-09-06,2022,SEA,CHA,1,3,0,1
2022-09-06,2022,TBA,BOS,1,8,4,1
2022-09-07,2022,CHN,CIN,1,1,7,0
2022-09-07,2022,COL,MIL,1,8,4,1
2022-09-07,2022,LAN,SFN,1,7,3,1
2022-09-07,2022,PHI,MIA,1,4,3,1
2022-09-07,2022,PIT,NYN,1,1,5,0
2022-09-07,2022,PIT,NYN,1,0,10,0
2022-09-07,2022,SDN,ARI,1,6,3,1
2022-09-07,2022,SLN,WAS,1,6,5,1
2022-09-07,2022,ANA,DET,1,4,5,0
2022-09-07,2022,BAL,TOR,1,1,4,0
2022-09-07,2022,HOU,TEX,1,4,3,1
2022-09-07,2022,KCA,CLE,1,2,1,1
2022-09-07,2022,NYA,MIN,1,5,4,1
2022-09-07,2022,NYA,MIN,1,7,1,1
2022-09-07,2022,OAK,ATL,1,3,7,0
2022-09-07,2022,SEA,CHA,1,6,9,0
2022-09-07,2022,TBA,BOS,1,1,0,1
2022-09-08,2022,CHN,CIN,1,3,4,0
2022-09-08,2022,MIL,SFN,1,2,1,1
2022-09-08,2022,MIL,SFN,1,4,2,1
2022-09-08,2022,PHI,MIA,1,5,6,0
2022-09-08,2022,SLN,WAS,1,6,11,0
2022-09-08,2022,NYA,MIN,1,3,4,0
2022-09-08,2022,OAK,CHA,1,2,14,0
2022-09-09,2022,CHN,SFN,1,4,2,1
2022-09-09,2022,COL,ARI,1,13,10,1
2022-09-09,2022,MIA,NYN,1,6,3,1
2022-09-09,2022,MIL,CIN,1,2,8,0
2022-09-09,2022,PHI,WAS,1,5,3,1
2022-09-09,2022,PIT,SLN,1,8,2,1
2022-09-09,2022,SDN,LAN,1,5,4,1
2022-09-09,2022,BAL,BOS,1,3,2,1
2022-09-09,2022,HOU,ANA,1,4,3,1
2022-09-09,2022,KCA,DET,1,2,10,0
2022-09-09,2022,MIN,CLE,1,6,7,0
2022-09-09,2022,NYA,TBA,1,2,4,0
2022-09-09,2022,OAK,CHA,1,3,5,0
2022-09-09,2022,SEA,ATL,1,4,6,0
2022-09-09,2022,TEX,TOR,1,3,4,0
2022-09-10,2022,CHN,SFN,1,2,5,0
2022-09-10,2022,COL,ARI,1,4,1,1
2022-09-10,2022,MIA,NYN,1,3,11,0
2022-09-10,2022,MIL,CIN,1,5,1,1
2022-09-10,2022,PHI,WAS,1,8,5,1
2022-09-10,2022,PIT,SLN,1,5,7,0
2022-09-10,2022,SDN,LAN,1,4,8,0
2022-09-10,2022,BAL,BOS,1,4,17,0
2022-09-10,2022,HOU,ANA,1,1,6,0
2022-09-10,2022,KCA,DET,1,4,8,0
2022-09-10,2022,MIN,CLE,1,4,6,0
2022-09-10,2022,NYA,TBA,1,10,3,1
2022-09-10,2022,OAK,CHA,1,2,10,0
2022-09-10,2022,SEA,ATL,1,3,1,1
2022-09-10,2022,TEX,TOR,1,7,11,0
2022-09-11,2022,CHN,SFN,1,2,4,0
2022-09-11,2022,COL,ARI,1,6,12,0
2022-09-11,2022,MIA,NYN,1,3,9,0
2022-09-11,2022,MIL,CIN,1,7,6,1
2022-09-11,2022,PHI,WAS,1,7,5,1
2022-09-11,2022,PIT,SLN,1,3,4,0
2022-09-11,2022,SDN,LAN,1,2,11,0
2022-09-11,2022,BAL,BOS,1,0,1,0
2022-09-11,2022,HOU,ANA,1,12,4,1
2022-09-11,2022,KCA,DET,1,4,0,1
2022-09-11,2022,MIN,CLE,1,1,4,0
2022-09-11,2022,NYA,TBA,1,10,4,1
2022-09-11,2022,OAK,CHA,1,10,3,1
2022-09-11,2022,SEA,ATL,1,8,7,1
2022-09-11,2022,TEX,TOR,1,4,1,1
2022-09-12,2022,ARI,LAN,1,0,6,0
2022-09-12,2022,CIN,PIT,1,3,6,0
2022-09-12,2022,MIA,TEX,1,2,3,0
2022-09-12,2022,MIA,TEX,1,10,6,1
2022-09-12,2022,NYN,CHN,1,2,5,0
2022-09-12,2022,SFN,ATL,1,3,2,1
2022-09-12,2022,CLE,ANA,1,5,4,1
2022-09-12,2022,DET,HOU,1,0,7,0
2022-09-12,2022,TOR,TBA,1,3,2,1
2022-09-13,2022,ARI,LAN,1,0,4,0
2022-09-13,2022,CIN,PIT,1,1,6,0
2022-09-13,2022,CIN,PIT,1,0,1,0
2022-09-13,2022,MIA,PHI,1,1,2,0
2022-09-13,2022,NYN,CHN,1,1,4,0
2022-09-13,2022,SFN,ATL,1,1,5,0
2022-09-13,2022,SLN,MIL,1,4,8,0
2022-09-13,2022,WAS,BAL,1,3,4,0
2022-09-13,2022,BOS,NYA,1,6,7,0
2022-09-13,2022,CHA,COL,1,4,2,1
2022-09-13,2022,CLE,ANA,1,3,1,1
2022-09-13,2022,DET,HOU,1,3,6,0
2022-09-13,2022,MIN,KCA,1,6,3,1
2022-09-13,2022,SEA,SDN,1,0,2,0
2022-09-13,2022,TEX,OAK,1,8,7,1
2022-09-13,2022,TOR,TBA,1,2,4,0
2022-09-13,2022,TOR,TBA,1,7,2,1
2022-09-14,2022,ARI,LAN,1,5,3,1
2022-09-14,2022,CIN,PIT,1,4,10,0
2022-09-14,2022,MIA,PHI,1,1,6,0
2022-09-14,2022,NYN,CHN,1,3,6,0
2022-09-14,2022,SFN,ATL,1,4,1,1
2022-09-14,2022,SLN,MIL,1,4,1,1
2022-09-14,2022,WAS,BAL,1,2,6,0
2022-09-14,2022,BOS,NYA,1,3,5,0
2022-09-14,2022,CHA,COL,1,0,3,0
2022-09-14,2022,CLE,ANA,1,5,3,1
2022-09-14,2022,DET,HOU,1,1,2,0
2022-09-14,2022,MIN,KCA,1,4,0,1
2022-09-14,2022,SEA,SDN,1,6,1,1
2022-09-14,2022,TEX,OAK,1,7,8,0
2022-09-14,2022,TOR,TBA,1,5,1,1
2022-09-15,2022,ARI,SDN,1,4,0,1
2022-09-15,2022,MIA,PHI,1,5,3,1
2022-09-15,2022,NYN,PIT,1,7,1,1
2022-09-15,2022,SLN,CIN,1,2,3,0
2022-09-15,2022,CLE,CHA,1,2,8,0
2022-09-15,2022,HOU,OAK,1,5,2,1
2022-09-15,2022,MIN,KCA,1,3,2,1
2022-09-15,2022,TOR,TBA,1,0,11,0
2022-09-16,2022,ARI,SDN,1,3,12,0
2022-09-16,2022,ATL,PHI,1,7,2,1
2022-09-16,2022,CHN,COL,1,2,1,1
2022-09-16,2022,MIL,NYA,1,7,6,1
2022-09-16,2022,NYN,PIT,1,4,3,1
2022-09-16,2022,SFN,LAN,1,0,5,0
2022-09-16,2022,SLN,CIN,1,6,5,1
2022-09-16,2022,WAS,MIA,1,5,4,1
2022-09-16,2022,ANA,SEA,1,8,7,1
2022-09-16,2022,BOS,KCA,1,2,1,1
2022-09-16,2022,CLE,MIN,1,4,3,1
2022-09-16,2022,DET,CHA,1,3,2,1
2022-09-16,2022,HOU,OAK,1,5,0,1
2022-09-16,2022,TBA,TEX,1,3,4,0
2022-09-16,2022,TOR,BAL,1,6,3,1
2022-09-17,2022,ARI,SDN,1,0,2,0
2022-09-17,2022,ATL,PHI,1,4,3,1
2022-09-17,2022,CHN,COL,1,1,3,0
2022-09-17,2022,MIL,NYA,1,4,1,1
2022-09-17,2022,NYN,PIT,1,5,1,1
2022-09-17,2022,SFN,LAN,1,2,7,0
2022-09-17,2022,SLN,CIN,1,5,1,1
2022-09-17,2022,SLN,CIN,1,1,0,1
2022-09-17,2022,WAS,MIA,1,5,3,1
2022-09-17,2022,ANA,SEA,1,2,1,1
2022-09-17,2022,BOS,KCA,1,0,9,0
2022-09-17,2022,CLE,MIN,1,5,1,1
2022-09-17,2022,CLE,MIN,1,7,6,1
2022-09-17,2022,DET,CHA,1,3,4,0
2022-09-17,2022,HOU,OAK,1,5,8,0
2022-09-17,2022,TBA,TEX,1,5,1,1
2022-09-17,2022,TOR,BAL,1,6,3,1
2022-09-18,2022,ARI,SDN,1,1,6,0
2022-09-18,2022,ATL,PHI,1,5,2,1
2022-09-18,2022,CHN,COL,1,3,4,0
2022-09-18,2022,MIL,NYA,1,8,12,0
2022-09-18,2022,NYN,PIT,1,7,3,1
2022-09-18,2022,SFN,LAN,1,3,4,0
2022-09-18,2022,SLN,CIN,1,0,3,0
2022-09-18,2022,WAS,MIA,1,1,3,0
2022-09-18,2022,ANA,SEA,1,5,1,1
2022-09-18,2022,BOS,KCA,1,13,3,1
2022-09-18,2022,CLE,MIN,1,0,3,0
2022-09-18,2022,DET,CHA,1,5,11,0
2022-09-18,2022,HOU,OAK,1,11,2,1
2022-09-18,2022,TBA,TEX,1,5,3,1
2022-09-18,2022,TOR,BAL,1,4,5,0
2022-09-19,2022,ATL,WAS,1,5,2,1
2022-09-19,2022,COL,SFN,1,7,10,0
2022-09-19,2022,LAN,ARI,1,5,2,1
2022-09-19,2022,MIA,CHN,1,10,3,1
2022-09-19,2022,MIL,NYN,1,2,7,0
2022-09-19,2022,ANA,SEA,1,1,9,0
2022-09-19,2022,BAL,DET,1,0,11,0
2022-09-19,2022,CLE,MIN,1,11,4,1
2022-09-19,2022,TBA,HOU,1,0,4,0
2022-09-20,2022,ATL,WAS,1,3,2,1
2022-09-20,2022,CIN,BOS,1,3,5,0
2022-09-20,2022,COL,SFN,1,3,6,0
2022-09-20,2022,LAN,ARI,1,6,5,1
2022-09-20,2022,LAN,ARI,1,2,5,0
2022-09-20,2022,MIA,CHN,1,1,2,0
2022-09-20,2022,MIL,NYN,1,5,7,0
2022-09-20,2022,PHI,TOR,1,11,18,0
2022-09-20,2022,SDN,SLN,1,5,0,1
2022-09-20,2022,BAL,DET,1,2,3,0
2022-09-20,2022,CHA,CLE,1,7,10,0
2022-09-20,2022,KCA,MIN,1,5,4,1
2022-09-20,2022,NYA,PIT,1,9,8,1
2022-09-20,2022,OAK,SEA,1,4,1,1
2022-09-20,2022,TBA,HOU,1,0,5,0
2022-09-20,2022,TEX,ANA,1,2,5,0
2022-09-21,2022,ATL,WAS,1,2,3,0
2022-09-21,2022,CIN,BOS,1,5,1,1
2022-09-21,2022,COL,SFN,1,1,6,0
2022-09-21,2022,LAN,ARI,1,1,6,0
2022-09-21,2022,MIA,CHN,1,3,4,0
2022-09-21,2022,MIL,NYN,1,6,0,1
2022-09-21,2022,PHI,TOR,1,4,3,1
2022-09-21,2022,SDN,SLN,1,1,0,1
2022-09-21,2022,BAL,DET,1,8,1,1
2022-09-21,2022,CHA,CLE,1,2,8,0
2022-09-21,2022,KCA,MIN,1,5,2,1
2022-09-21,2022,NYA,PIT,1,14,2,1
2022-09-21,2022,OAK,SEA,1,2,1,1
2022-09-21,2022,TBA,HOU,1,2,5,0
2022-09-21,2022,TEX,ANA,1,7,2,1
2022-09-22,2022,CIN,MIL,1,1,5,0
2022-09-22,2022,COL,SFN,1,0,3,0
2022-09-22,2022,LAN,ARI,1,3,2,1
2022-09-22,2022,PHI,ATL,1,1,0,1
2022-09-22,2022,PIT,CHN,1,2,3,0
2022-09-22,2022,SDN,SLN,1,4,5,0
2022-09-22,2022,BAL,HOU,1,2,0,1
2022-09-22,2022,CHA,CLE,1,2,4,0
2022-09-22,2022,KCA,MIN,1,4,1,1
2022-09-22,2022,NYA,BOS,1,5,4,1
2022-09-22,2022,OAK,SEA,1,5,9,0
2022-09-22,2022,TBA,TOR,1,10,5,1
2022-09-22,2022,TEX,ANA,1,5,3,1
2022-09-23,2022,ARI,SFN,1,5,6,0
2022-09-23,2022,CIN,MIL,1,3,5,0
2022-09-23,2022,COL,SDN,1,4,3,1
2022-09-23,2022,LAN,SLN,1,0,11,0
2022-09-23,2022,MIA,WAS,1,5,2,1
2022-09-23,2022,PHI,ATL,1,9,1,1
2022-09-23,2022,PIT,CHN,1,5,6,0
2022-09-23,2022,BAL,HOU,1,6,0,1
2022-09-23,2022,CHA,DET,1,3,5,0
2022-09-23,2022,KCA,SEA,1,5,1,1
2022-09-23,2022,MIN,ANA,1,2,4,0
2022-09-23,2022,NYA,BOS,1,5,4,1
2022-09-23,2022,OAK,NYN,1,2,9,0
2022-09-23,2022,TBA,TOR,1,10,6,1
2022-09-23,2022,TEX,CLE,1,3,6,0
2022-09-24,2022,ARI,SFN,1,5,2,1
2022-09-24,2022,CIN,MIL,1,2,10,0
2022-09-24,2022,COL,SDN,1,3,9,0
2022-09-24,2022,LAN,SLN,1,6,2,1
2022-09-24,2022,MIA,WAS,1,4,1,1
2022-09-24,2022,PHI,ATL,1,3,6,0
2022-09-24,2022,PIT,CHN,1,6,0,1
2022-09-24,2022,BAL,HOU,1,10,11,0
2022-09-24,2022,CHA,DET,1,2,7,0
2022-09-24,2022,KCA,SEA,1,5,6,0
2022-09-24,2022,MIN,ANA,1,8,4,1
2022-09-24,2022,NYA,BOS,1,7,5,1
2022-09-24,2022,OAK,NYN,1,10,4,1
2022-09-24,2022,TBA,TOR,1,1,3,0
2022-09-24,2022,TEX,CLE,1,2,4,0
2022-09-25,2022,ARI,SFN,1,2,3,0
2022-09-25,2022,CIN,MIL,1,2,1,1
2022-09-25,2022,COL,SDN,1,6,13,0
2022-09-25,2022,LAN,SLN,1,4,1,1
2022-09-25,2022,MIA,WAS,1,1,6,0
2022-09-25,2022,PHI,ATL,1,7,8,0
2022-09-25,2022,PIT,CHN,1,3,8,0
2022-09-25,2022,BAL,HOU,1,3,6,0
2022-09-25,2022,CHA,DET,1,1,4,0
2022-09-25,2022,KCA,SEA,1,13,12,1
2022-09-25,2022,MIN,ANA,1,3,10,0
2022-09-25,2022,NYA,BOS,1,2,0,1
2022-09-25,2022,OAK,NYN,1,4,13,0
2022-09-25,2022,TBA,TOR,1,1,7,0
2022-09-25,2022,TEX,CLE,1,4,10,0
2022-09-26,2022,PIT,CIN,1,8,3,1
2022-09-26,2022,WAS,ATL,1,0,8,0
2022-09-26,2022,BOS,BAL,1,8,14,0
2022-09-26,2022,TOR,NYA,1,3,2,1
2022-09-27,2022,CHN,PHI,1,2,1,1
2022-09-27,2022,MIL,SLN,1,2,6,0
2022-09-27,2022,NYN,MIA,1,4,6,0
2022-09-27,2022,PIT,CIN,1,4,1,1
2022-09-27,2022,SDN,LAN,1,4,3,1
2022-09-27,2022,SFN,COL,1,5,2,1
2022-09-27,2022,WAS,ATL,1,2,8,0
2022-09-27,2022,ANA,OAK,1,4,3,1
2022-09-27,2022,BOS,BAL,1,13,9,1
2022-09-27,2022,CLE,TBA,1,5,6,0
2022-09-27,2022,DET,KCA,1,4,3,1
2022-09-27,2022,HOU,ARI,1,10,2,1
2022-09-27,2022,MIN,CHA,1,4,0,1
2022-09-27,2022,SEA,TEX,1,0,5,0
2022-09-27,2022,TOR,NYA,1,2,5,0
2022-09-28,2022,CHN,PHI,1,4,2,1
2022-09-28,2022,MIL,SLN,1,5,1,1
2022-09-28,2022,NYN,MIA,1,5,4,1
2022-09-28,2022,PIT,CIN,1,4,3,1
2022-09-28,2022,SDN,LAN,1,0,1,0
2022-09-28,2022,SFN,COL,1,6,3,1
2022-09-28,2022,WAS,ATL,1,3,2,1
2022-09-28,2022,ANA,OAK,1,4,1,1
2022-09-28,2022,BOS,BAL,1,3,1,1
2022-09-28,2022,CLE,TBA,1,2,1,1
2022-09-28,2022,DET,KCA,1,2,1,1
2022-09-28,2022,HOU,ARI,1,2,5,0
2022-09-28,2022,MIN,CHA,1,8,4,1
2022-09-28,2022,SEA,TEX,1,3,1,1
2022-09-28,2022,TOR,NYA,1,3,8,0
2022-09-29,2022,CHN,PHI,1,2,0,1
2022-09-29,2022,MIL,MIA,1,2,4,0
2022-09-29,2022,SDN,LAN,1,2,5,0
2022-09-29,2022,SFN,COL,1,6,4,1
2022-09-29,2022,ANA,OAK,1,4,2,1
2022-09-29,2022,BOS,BAL,1,5,3,1
2022-09-29,2022,CLE,TBA,1,2,1,1
2022-09-29,2022,DET,KCA,1,10,3,1
2022-09-29,2022,MIN,CHA,1,3,4,0
2022-09-29,2022,SEA,TEX,1,10,9,1
2022-09-30,2022,ATL,NYN,1,5,2,1
2022-09-30,2022,CHN,CIN,1,6,1,1
2022-09-30,2022,LAN,COL,1,10,1,1
2022-09-30,2022,MIL,MIA,1,1,0,1
2022-09-30,2022,SDN,CHA,1,1,3,0
2022-09-30,2022,SFN,ARI,1,10,4,1
2022-09-30,2022,SLN,PIT,1,2,1,1
2022-09-30,2022,WAS,PHI,1,1,5,0
2022-09-30,2022,ANA,TEX,1,4,1,1
2022-09-30,2022,CLE,KCA,1,6,3,1
2022-09-30,2022,DET,MIN,1,0,7,0
2022-09-30,2022,HOU,TBA,1,3,7,0
2022-09-30,2022,NYA,BAL,1,1,2,0
2022-09-30,2022,SEA,OAK,1,2,1,1
2022-09-30,2022,TOR,BOS,1,9,0,1
2022-10-01,2022,ATL,NYN,1,4,2,1
2022-10-01,2022,CHN,CIN,1,2,1,1
2022-10-01,2022,LAN,COL,1,6,4,1
2022-10-01,2022,MIL,MIA,1,3,4,0
2022-10-01,2022,SDN,CHA,1,5,2,1
2022-10-01,2022,SFN,ARI,1,4,8,0
2022-10-01,2022,SLN,PIT,1,13,3,1
2022-10-01,2022,WAS,PHI,1,13,4,1
2022-10-01,2022,WAS,PHI,1,2,8,0
2022-10-01,2022,ANA,TEX,1,3,2,1
2022-10-01,2022,CLE,KCA,1,1,7,0
2022-10-01,2022,DET,MIN,1,3,2,1
2022-10-01,2022,HOU,TBA,1,2,1,1
2022-10-01,2022,NYA,BAL,1,8,0,1
2022-10-01,2022,SEA,OAK,1,5,1,1
2022-10-01,2022,TOR,BOS,1,10,0,1
2022-10-02,2022,ATL,NYN,1,5,3,1
2022-10-02,2022,CHN,CIN,1,8,1,1
2022-10-02,2022,LAN,COL,1,1,4,0
2022-10-02,2022,MIL,MIA,1,3,4,0
2022-10-02,2022,SDN,CHA,1,1,2,0
2022-10-02,2022,SFN,ARI,1,4,3,1
