date,season,team,opponent,is_home,team_score,opp_score,target_win,moneyLine,projectedRuns,runs_scored,runs_allowed,wins,losses,ERA,wOBA,OPS,wRC+,FIP,avg_exit_velocity,avg_launch_angle,avg_xwOBA
2021-04-18,2021,NYY,TB,1,2,4,0,-250.0,5.36,711,669,92,70,3.74,0.317,0.729,103,3.9,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-18,2021,OAK,DET,1,3,2,1,-150.0,5.1,743,687,86,76,4.02,0.313,0.723,102,4.1,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-18,2021,SEA,HOU,1,7,2,1,112.0,4.25,697,748,90,72,4.3,0.3,0.688,93,4.26,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-18,2021,TEX,BAL,1,1,0,1,100.0,4.0,625,815,60,102,4.79,0.291,0.67,83,4.76,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-19,2021,PHI,SF,1,0,2,0,-105.0,4.35,734,745,82,80,4.39,0.313,0.726,94,4.15,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-19,2021,SD,MIL,1,1,3,0,-165.0,4.05,729,708,79,83,4.1,0.312,0.722,99,4.18,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-19,2021,WSH,STL,1,5,12,0,-102.0,4.04,724,820,65,97,4.8,0.326,0.754,102,4.87,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-19,2021,LAA,TEX,1,4,6,0,-220.0,5.84,723,804,77,85,4.69,0.308,0.717,93,4.25,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-19,2021,BOS,CWS,1,11,4,1,105.0,3.66,829,749,92,70,4.26,0.333,0.777,105,3.95,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-19,2021,KC,TB,1,1,4,0,-108.0,3.89,686,788,74,88,4.64,0.304,0.702,88,4.39,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-19,2021,SEA,LAD,1,4,3,1,178.0,3.06,697,748,90,72,4.3,0.3,0.688,93,4.26,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-20,2021,CHC,NYM,1,3,1,1,115.0,3.49,705,839,71,91,4.87,0.311,0.719,94,4.88,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-20,2021,CIN,ARI,1,4,5,0,-142.0,4.4,786,760,83,79,4.4,0.327,0.759,98,4.34,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-20,2021,COL,HOU,1,6,2,1,102.0,4.95,739,796,74,87,4.82,0.315,0.731,80,4.47,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-20,2021,MIA,BAL,1,5,7,0,-118.0,4.6,623,701,67,95,3.96,0.291,0.671,80,4.01,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-20,2021,PHI,SF,1,7,10,0,-145.0,5.03,734,745,82,80,4.39,0.313,0.726,94,4.15,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-20,2021,SD,MIL,1,0,6,0,102.0,3.22,729,708,79,83,4.1,0.312,0.722,99,4.18,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-20,2021,WSH,STL,1,3,2,1,-111.0,4.73,724,820,65,97,4.8,0.326,0.754,102,4.87,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-20,2021,LAA,TEX,1,6,2,1,-184.0,5.51,723,804,77,85,4.69,0.308,0.717,93,4.25,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-20,2021,BOS,TOR,1,4,2,1,-103.0,4.06,829,749,92,70,4.26,0.333,0.777,105,3.95,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-20,2021,CLE,CWS,1,5,8,0,-102.0,3.53,717,727,80,82,4.34,0.306,0.71,95,4.43,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-20,2021,KC,TB,1,7,14,0,-105.0,4.1,686,788,74,88,4.64,0.304,0.702,88,4.39,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-20,2021,NYY,ATL,1,3,1,1,-118.0,4.6,711,669,92,70,3.74,0.317,0.729,103,3.9,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-20,2021,OAK,MIN,1,7,0,1,-115.0,3.48,743,687,86,76,4.02,0.313,0.723,102,4.1,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-20,2021,OAK,MIN,1,7,0,1,106.0,2.67,743,687,86,76,4.02,0.313,0.723,102,4.1,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-20,2021,OAK,MIN,1,1,0,1,-115.0,3.48,743,687,86,76,4.02,0.313,0.723,102,4.1,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-20,2021,OAK,MIN,1,1,0,1,106.0,2.67,743,687,86,76,4.02,0.313,0.723,102,4.1,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-20,2021,SEA,LAD,1,0,1,0,175.0,2.91,697,748,90,72,4.3,0.3,0.688,93,4.26,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-21,2021,CHC,NYM,1,16,4,1,113.0,3.52,705,839,71,91,4.87,0.311,0.719,94,4.88,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-21,2021,CIN,ARI,1,5,8,0,-168.0,5.01,786,760,83,79,4.4,0.327,0.759,98,4.34,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-21,2021,COL,HOU,1,6,3,1,130.0,4.35,739,796,74,87,4.82,0.315,0.731,80,4.47,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-21,2021,MIA,BAL,1,3,0,1,-155.0,4.56,623,701,67,95,3.96,0.291,0.671,80,4.01,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-21,2021,PHI,SF,1,6,5,1,-120.0,4.36,734,745,82,80,4.39,0.313,0.726,94,4.15,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-21,2021,SD,MIL,1,2,4,0,-196.0,4.97,729,708,79,83,4.1,0.312,0.722,99,4.18,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-21,2021,WSH,STL,1,1,0,1,-159.0,4.6,724,820,65,97,4.8,0.326,0.754,102,4.87,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-21,2021,LAA,TEX,1,4,7,0,-172.0,5.69,723,804,77,85,4.69,0.308,0.717,93,4.25,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-21,2021,BOS,TOR,1,3,6,0,-128.0,5.33,829,749,92,70,4.26,0.333,0.777,105,3.95,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-21,2021,DET,PIT,1,2,3,0,-123.0,3.31,697,756,77,85,4.32,0.306,0.707,93,4.6,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-21,2021,DET,PIT,1,2,3,0,-133.0,3.71,697,756,77,85,4.32,0.306,0.707,93,4.6,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-21,2021,DET,PIT,1,5,2,1,-123.0,3.31,697,756,77,85,4.32,0.306,0.707,93,4.6,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-21,2021,DET,PIT,1,5,2,1,-133.0,3.71,697,756,77,85,4.32,0.306,0.707,93,4.6,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-21,2021,KC,TB,1,9,8,1,100.0,4.0,686,788,74,88,4.64,0.304,0.702,88,4.39,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-21,2021,NYY,ATL,1,1,4,0,-140.0,5.25,711,669,92,70,3.74,0.317,0.729,103,3.9,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-21,2021,OAK,MIN,1,13,12,1,-112.0,3.96,743,687,86,76,4.02,0.313,0.723,102,4.1,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-22,2021,CHC,NYM,1,4,3,1,-110.0,4.98,705,839,71,91,4.87,0.311,0.719,94,4.88,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-22,2021,CIN,ARI,1,11,14,0,-142.0,4.99,786,760,83,79,4.4,0.327,0.759,98,4.34,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-22,2021,LAD,SD,1,2,3,0,-169.0,4.71,830,561,106,56,3.01,0.327,0.759,105,3.54,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-22,2021,SF,MIA,1,3,0,1,-140.0,4.67,804,594,107,55,3.24,0.329,0.769,108,3.55,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-22,2021,BOS,SEA,1,3,7,0,-164.0,5.9,829,749,92,70,4.26,0.333,0.777,105,3.95,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-22,2021,CLE,NYY,1,3,6,0,-112.0,4.23,717,727,80,82,4.34,0.306,0.71,95,4.43,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-22,2021,DET,PIT,1,2,4,0,-115.0,4.55,697,756,77,85,4.32,0.306,0.707,93,4.6,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-22,2021,HOU,LAA,1,8,2,1,-124.0,4.98,863,658,95,67,3.78,0.336,0.783,115,4.12,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-23,2021,ATL,ARI,1,5,4,1,-155.0,5.17,790,656,88,73,3.88,0.323,0.754,99,4.09,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-23,2021,CHC,MIL,1,15,2,1,-158.0,5.51,705,839,71,91,4.87,0.311,0.719,94,4.88,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-23,2021,COL,PHI,1,5,4,1,-123.0,5.79,739,796,74,87,4.82,0.315,0.731,80,4.47,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-23,2021,LAD,SD,1,1,6,0,-146.0,3.86,830,561,106,56,3.01,0.327,0.759,105,3.54,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-23,2021,NYM,WSH,1,6,0,1,-300.0,5.25,636,668,77,85,3.9,0.307,0.705,94,4.04,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-23,2021,SF,MIA,1,5,3,1,-134.0,4.01,804,594,107,55,3.24,0.329,0.769,108,3.55,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-23,2021,STL,CIN,1,5,4,1,-104.0,4.08,706,672,90,72,3.98,0.312,0.725,95,4.3,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-23,2021,BAL,OAK,1,1,3,0,117.0,4.15,659,956,52,110,5.84,0.305,0.705,91,5.15,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-23,2021,BOS,SEA,1,6,5,1,-141.0,5.27,829,749,92,70,4.26,0.333,0.777,105,3.95,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-23,2021,CWS,TEX,1,9,7,1,-139.0,4.65,796,636,93,69,3.73,0.329,0.758,108,3.74,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-23,2021,CLE,NYY,1,3,5,0,144.0,3.48,717,727,80,82,4.34,0.306,0.71,95,4.43,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-23,2021,DET,KC,1,2,6,0,100.0,4.25,697,756,77,85,4.32,0.306,0.707,93,4.6,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-23,2021,HOU,LAA,1,5,4,1,-160.0,4.92,863,658,95,67,3.78,0.336,0.783,115,4.12,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-23,2021,MIN,PIT,1,2,0,1,-153.0,4.84,729,834,73,89,4.83,0.318,0.738,102,4.66,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-23,2021,TB,TOR,1,3,5,0,-161.0,4.32,857,651,100,62,3.67,0.322,0.75,109,3.79,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-24,2021,CHC,MIL,1,3,4,0,-105.0,3.84,705,839,71,91,4.87,0.311,0.719,94,4.88,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-24,2021,COL,PHI,1,5,7,0,162.0,3.82,739,796,74,87,4.82,0.315,0.731,80,4.47,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-24,2021,LAD,SD,1,5,4,1,-146.0,4.15,830,561,106,56,3.01,0.327,0.759,105,3.54,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-24,2021,NYM,WSH,1,1,7,0,-186.0,5.2,636,668,77,85,3.9,0.307,0.705,94,4.04,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-24,2021,SF,MIA,1,2,5,0,-147.0,4.17,804,594,107,55,3.24,0.329,0.769,108,3.55,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-24,2021,STL,CIN,1,2,0,1,-110.0,4.45,706,672,90,72,3.98,0.312,0.725,95,4.3,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-24,2021,BAL,OAK,1,2,7,0,148.0,3.63,659,956,52,110,5.84,0.305,0.705,91,5.15,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-24,2021,BOS,SEA,1,2,8,0,-194.0,5.94,829,749,92,70,4.26,0.333,0.777,105,3.95,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-24,2021,CWS,TEX,1,2,1,1,-170.0,4.72,796,636,93,69,3.73,0.329,0.758,108,3.74,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-24,2021,CLE,NYY,1,1,2,0,110.0,3.1,717,727,80,82,4.34,0.306,0.71,95,4.43,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-24,2021,DET,KC,1,1,2,0,104.0,3.92,697,756,77,85,4.32,0.306,0.707,93,4.6,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-24,2021,HOU,LAA,1,16,2,1,-147.0,5.06,863,658,95,67,3.78,0.336,0.783,115,4.12,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-24,2021,MIN,PIT,1,2,6,0,-210.0,5.42,729,834,73,89,4.83,0.318,0.738,102,4.66,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-24,2021,TB,TOR,1,5,3,1,-137.0,4.91,857,651,100,62,3.67,0.322,0.75,109,3.79,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-25,2021,ATL,ARI,1,0,5,0,-129.0,3.66,790,656,88,73,3.88,0.323,0.754,99,4.09,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-25,2021,ATL,ARI,1,0,5,0,-185.0,4.22,790,656,88,73,3.88,0.323,0.754,99,4.09,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-25,2021,ATL,ARI,1,0,7,0,-129.0,3.66,790,656,88,73,3.88,0.323,0.754,99,4.09,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-25,2021,ATL,ARI,1,0,7,0,-185.0,4.22,790,656,88,73,3.88,0.323,0.754,99,4.09,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-25,2021,CHC,MIL,1,0,6,0,122.0,2.93,705,839,71,91,4.87,0.311,0.719,94,4.88,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-25,2021,COL,PHI,1,12,2,1,-110.0,6.02,739,796,74,87,4.82,0.315,0.731,80,4.47,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-25,2021,LAD,SD,1,7,8,0,-124.0,3.88,830,561,106,56,3.01,0.327,0.759,105,3.54,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-25,2021,NYM,WSH,1,4,0,1,-145.0,4.44,636,668,77,85,3.9,0.307,0.705,94,4.04,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-25,2021,SF,MIA,1,4,3,1,-156.0,4.88,804,594,107,55,3.24,0.329,0.769,108,3.55,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-25,2021,STL,CIN,1,5,2,1,-125.0,3.89,706,672,90,72,3.98,0.312,0.725,95,4.3,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-25,2021,BAL,OAK,1,8,1,1,113.0,3.76,659,956,52,110,5.84,0.305,0.705,91,5.15,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-25,2021,BOS,SEA,1,5,3,1,-190.0,5.57,829,749,92,70,4.26,0.333,0.777,105,3.95,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-25,2021,CWS,TEX,1,8,4,1,-180.0,4.82,796,636,93,69,3.73,0.329,0.758,108,3.74,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-25,2021,CLE,NYY,1,7,3,1,116.0,3.7,717,727,80,82,4.34,0.306,0.71,95,4.43,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-25,2021,DET,KC,1,0,4,0,105.0,4.15,697,756,77,85,4.32,0.306,0.707,93,4.6,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-25,2021,HOU,LAA,1,2,4,0,-138.0,4.64,863,658,95,67,3.78,0.336,0.783,115,4.12,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-25,2021,MIN,PIT,1,2,6,0,-185.0,5.52,729,834,73,89,4.83,0.318,0.738,102,4.66,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-25,2021,TB,TOR,1,0,1,0,106.0,3.64,857,651,100,62,3.67,0.322,0.75,109,3.79,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-26,2021,ATL,CHC,1,8,7,1,-198.0,5.65,790,656,88,73,3.88,0.323,0.754,99,4.09,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-26,2021,LAD,CIN,1,3,5,0,-185.0,4.87,830,561,106,56,3.01,0.327,0.759,105,3.54,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-26,2021,MIL,MIA,1,0,8,0,-163.0,4.03,738,623,95,67,3.5,0.31,0.713,92,3.72,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-26,2021,SF,COL,1,12,0,1,-165.0,4.67,804,594,107,55,3.24,0.329,0.769,108,3.55,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-26,2021,STL,PHI,1,1,2,0,-103.0,4.06,706,672,90,72,3.98,0.312,0.725,95,4.3,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-26,2021,BAL,NYY,1,4,2,1,150.0,3.6,659,956,52,110,5.84,0.305,0.705,91,5.15,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-26,2021,CLE,MIN,1,5,3,1,109.0,3.35,717,727,80,82,4.34,0.306,0.71,95,4.43,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-26,2021,DET,KC,1,2,3,0,-105.0,4.35,697,756,77,85,4.32,0.306,0.707,93,4.6,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-26,2021,HOU,SEA,1,5,2,1,-177.0,5.75,863,658,95,67,3.78,0.336,0.783,115,4.12,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-26,2021,TB,OAK,1,1,2,0,-102.0,4.29,857,651,100,62,3.67,0.322,0.75,109,3.79,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-26,2021,TEX,LAA,1,4,9,0,150.0,3.6,625,815,60,102,4.79,0.291,0.67,83,4.76,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-27,2021,ARI,SD,1,5,1,1,138.0,3.99,679,893,52,110,5.11,0.301,0.692,86,4.88,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-27,2021,ATL,CHC,1,5,0,1,-160.0,5.23,790,656,88,73,3.88,0.323,0.754,99,4.09,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-27,2021,LAD,CIN,1,5,6,0,-260.0,5.42,830,561,106,56,3.01,0.327,0.759,105,3.54,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-27,2021,MIL,MIA,1,5,4,1,-145.0,4.73,738,623,95,67,3.5,0.31,0.713,92,3.72,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-27,2021,NYM,BOS,1,1,2,0,-146.0,5.04,636,668,77,85,3.9,0.307,0.705,94,4.04,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-27,2021,PIT,KC,1,2,1,1,-113.0,4.24,609,833,61,101,5.08,0.294,0.673,80,4.74,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-27,2021,SF,COL,1,5,7,0,-165.0,4.67,804,594,107,55,3.24,0.329,0.769,108,3.55,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-27,2021,STL,PHI,1,5,2,1,-101.0,4.02,706,672,90,72,3.98,0.312,0.725,95,4.3,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-27,2021,BAL,NYY,1,1,5,0,163.0,3.42,659,956,52,110,5.84,0.305,0.705,91,5.15,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-27,2021,CWS,DET,1,2,5,0,-245.0,5.33,796,636,93,69,3.73,0.329,0.758,108,3.74,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-27,2021,CLE,MIN,1,7,4,1,103.0,3.69,717,727,80,82,4.34,0.306,0.71,95,4.43,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-27,2021,HOU,SEA,1,2,0,1,-190.0,5.57,863,658,95,67,3.78,0.336,0.783,115,4.12,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-27,2021,TB,OAK,1,4,3,1,-112.0,4.49,857,651,100,62,3.67,0.322,0.75,109,3.79,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-27,2021,TEX,LAA,1,6,1,1,142.0,3.72,625,815,60,102,4.79,0.291,0.67,83,4.76,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-27,2021,TOR,WSH,1,9,5,1,107.0,4.11,846,663,91,71,3.91,0.34,0.797,112,4.18,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-28,2021,ARI,SD,1,3,12,0,146.0,3.66,679,893,52,110,5.11,0.301,0.692,86,4.88,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-28,2021,ATL,CHC,1,10,0,1,-133.0,5.14,790,656,88,73,3.88,0.323,0.754,99,4.09,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-28,2021,LAD,CIN,1,8,0,1,-210.0,5.08,830,561,106,56,3.01,0.327,0.759,105,3.54,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-28,2021,MIL,MIA,1,2,6,0,103.0,3.94,738,623,95,67,3.5,0.31,0.713,92,3.72,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-28,2021,NYM,BOS,1,0,1,0,-270.0,5.11,636,668,77,85,3.9,0.307,0.705,94,4.04,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-28,2021,PIT,KC,1,6,9,0,115.0,3.72,609,833,61,101,5.08,0.294,0.673,80,4.74,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-28,2021,SF,COL,1,7,3,1,-142.0,4.11,804,594,107,55,3.24,0.329,0.769,108,3.55,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-28,2021,STL,PHI,1,3,5,0,-105.0,4.35,706,672,90,72,3.98,0.312,0.725,95,4.3,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-28,2021,BAL,NYY,1,0,7,0,137.0,4.22,659,956,52,110,5.84,0.305,0.705,91,5.15,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-28,2021,CLE,MIN,1,2,10,0,112.0,4.01,717,727,80,82,4.34,0.306,0.71,95,4.43,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-28,2021,HOU,SEA,1,7,5,1,-210.0,5.76,863,658,95,67,3.78,0.336,0.783,115,4.12,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-28,2021,TB,OAK,1,2,0,1,-170.0,4.72,857,651,100,62,3.67,0.322,0.75,109,3.79,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-28,2021,TEX,LAA,1,3,4,0,115.0,4.19,625,815,60,102,4.79,0.291,0.67,83,4.76,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-28,2021,TOR,WSH,1,2,8,0,-176.0,6.06,846,663,91,71,3.91,0.34,0.797,112,4.18,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-29,2021,ARI,COL,1,5,3,1,-128.0,5.05,679,893,52,110,5.11,0.301,0.692,86,4.88,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-29,2021,ATL,CHC,1,3,9,0,-130.0,5.37,790,656,88,73,3.88,0.323,0.754,99,4.09,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-29,2021,MIL,LAD,1,2,1,1,180.0,2.68,738,623,95,67,3.5,0.31,0.713,92,3.72,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-29,2021,STL,PHI,1,4,3,1,107.0,3.38,706,672,90,72,3.98,0.312,0.725,95,4.3,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-29,2021,BAL,NYY,1,4,3,1,165.0,3.58,659,956,52,110,5.84,0.305,0.705,91,5.15,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-29,2021,CWS,DET,1,3,1,1,-200.0,4.0,796,636,93,69,3.73,0.329,0.758,108,3.74,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-29,2021,CWS,DET,1,3,1,1,-146.0,3.56,796,636,93,69,3.73,0.329,0.758,108,3.74,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-29,2021,CWS,DET,1,11,0,1,-200.0,4.0,796,636,93,69,3.73,0.329,0.758,108,3.74,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-29,2021,CWS,DET,1,11,0,1,-146.0,3.56,796,636,93,69,3.73,0.329,0.758,108,3.74,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-29,2021,HOU,SEA,1,0,1,0,-160.0,5.54,863,658,95,67,3.78,0.336,0.783,115,4.12,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-29,2021,TB,OAK,1,2,3,0,-112.0,3.96,857,651,100,62,3.67,0.322,0.75,109,3.79,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-29,2021,TEX,BOS,1,4,1,1,-101.0,4.27,625,815,60,102,4.79,0.291,0.67,83,4.76,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-30,2021,ARI,COL,1,7,2,1,-125.0,4.72,679,893,52,110,5.11,0.301,0.692,86,4.88,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-30,2021,CIN,CHC,1,8,6,1,-120.0,4.64,786,760,83,79,4.4,0.327,0.759,98,4.34,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-30,2021,MIL,LAD,1,3,1,1,-108.0,4.15,738,623,95,67,3.5,0.31,0.713,92,3.72,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-30,2021,PHI,NYM,1,2,1,1,150.0,3.4,734,745,82,80,4.39,0.313,0.726,94,4.15,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-30,2021,PIT,STL,1,3,7,0,-116.0,4.3,609,833,61,101,5.08,0.294,0.673,80,4.74,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-30,2021,SD,SF,1,3,2,1,-196.0,4.97,729,708,79,83,4.1,0.312,0.722,99,4.18,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-30,2021,WSH,MIA,1,2,1,1,115.0,3.95,724,820,65,97,4.8,0.326,0.754,102,4.87,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-30,2021,CWS,CLE,1,3,5,0,128.0,3.07,796,636,93,69,3.73,0.329,0.758,108,3.74,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-30,2021,MIN,KC,1,9,1,1,-140.0,4.96,729,834,73,89,4.83,0.318,0.738,102,4.66,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-30,2021,NYY,DET,1,10,0,1,-400.0,6.0,711,669,92,70,3.74,0.317,0.729,103,3.9,88.71894781048451,12.736806352394755,0.37544768766563263
2021-04-30,2021,OAK,BAL,1,2,3,0,-129.0,4.51,743,687,86,76,4.02,0.313,0.723,102,4.1,88.71894781048451,12.736806352394755,0.37544768766563263
